timestamp_utc,agent_name,mean_score,std_score,runs,max_steps,scaling_factor,arena_size,wall_obstacles
2026-02-11T10:26:20.778346+00:00,agent_template,-13931.000000,8342.381594,3,200,5,500,1
2026-02-11T10:30:09.707166+00:00,agent_template,-16100.666667,10503.018656,3,200,5,500,1,3,3
2026-04-04T19:41:50.066613+00:00,agent,-9457.000000,14477.214055,10,2000,5,500,1,0,2
2026-04-04T19:44:20.414190+00:00,agent,-9475.400000,11519.340044,10,2000,5,500,1,3,2
2026-04-04T19:51:28.242311+00:00,agent,-9457.000000,14477.214055,10,2000,5,500,1,0,2
2026-04-05T07:01:12.729683+00:00,agent,-9457.000000,14477.214055,10,2000,5,500,1,0,2
2026-04-05T07:13:29.940410+00:00,agent,-9475.400000,11519.340044,10,2000,5,500,1,3,2
2026-04-05T07:26:34.491496+00:00,agent,-6884.800000,9589.550884,5,2000,5,500,1,0,2
